Sample_ID,Grade,Prep_of_Mining__Electricity_kWh,Prep_of_Mining__Carbon_kgCO2e,Prep_of_Mining__NaturalGas_Nm3,Prep_of_Mining__WasteWater_L,Prep_of_Mining__LiquidFuel_L,Prep_of_Mining__Fluorine_g,Prep_of_Mining__SO2_g,Actual_Mining__Electricity_kWh,Actual_Mining__Carbon_kgCO2e,Actual_Mining__NaturalGas_Nm3,Actual_Mining__WasteWater_L,Actual_Mining__LiquidFuel_L,Actual_Mining__Fluorine_g,Actual_Mining__SO2_g,Grinding__Electricity_kWh,Grinding__Carbon_kgCO2e,Grinding__NaturalGas_Nm3,Grinding__WasteWater_L,Grinding__LiquidFuel_L,Grinding__Fluorine_g,Grinding__SO2_g,Pressure_Digestion__Electricity_kWh,Pressure_Digestion__Carbon_kgCO2e,Pressure_Digestion__NaturalGas_Nm3,Pressure_Digestion__WasteWater_L,Pressure_Digestion__LiquidFuel_L,Pressure_Digestion__Fluorine_g,Pressure_Digestion__SO2_g,Clarification__Electricity_kWh,Clarification__Carbon_kgCO2e,Clarification__NaturalGas_Nm3,Clarification__WasteWater_L,Clarification__LiquidFuel_L,Clarification__Fluorine_g,Clarification__SO2_g,Precipitation__Electricity_kWh,Precipitation__Carbon_kgCO2e,Precipitation__NaturalGas_Nm3,Precipitation__WasteWater_L,Precipitation__LiquidFuel_L,Precipitation__Fluorine_g,Precipitation__SO2_g,Seed_Separation__Electricity_kWh,Seed_Separation__Carbon_kgCO2e,Seed_Separation__NaturalGas_Nm3,Seed_Separation__WasteWater_L,Seed_Separation__LiquidFuel_L,Seed_Separation__Fluorine_g,Seed_Separation__SO2_g,Washing_Filtering_1__Electricity_kWh,Washing_Filtering_1__Carbon_kgCO2e,Washing_Filtering_1__NaturalGas_Nm3,Washing_Filtering_1__WasteWater_L,Washing_Filtering_1__LiquidFuel_L,Washing_Filtering_1__Fluorine_g,Washing_Filtering_1__SO2_g,Washing_Filtering_2__Electricity_kWh,Washing_Filtering_2__Carbon_kgCO2e,Washing_Filtering_2__NaturalGas_Nm3,Washing_Filtering_2__WasteWater_L,Washing_Filtering_2__LiquidFuel_L,Washing_Filtering_2__Fluorine_g,Washing_Filtering_2__SO2_g,Calcination__Electricity_kWh,Calcination__Carbon_kgCO2e,Calcination__NaturalGas_Nm3,Calcination__WasteWater_L,Calcination__LiquidFuel_L,Calcination__Fluorine_g,Calcination__SO2_g,electricity_kwh,carbon_kgco2e,naturalGas_nm3,wastewater_l,Total__LiquidFuel_L,flourine_g,so2_g
H-676,High,0.01522494184757143,0.009846706698635238,0.0009940581636794484,0.12031588910437076,0.0034734020550420907,0.00019813245650841961,0.0014588695139847513,0.04032885566998527,0.025706093447214105,0.0030268839387456955,0.299938027288144,0.008604855726128032,0.0005019476448366194,0.003994861865660955,0.1209178250713313,0.07257965084855832,0.00483989607590498,0.497844997209665,0.005892860434062724,0.0008010510430435368,0.00553613999780524,0.28755099827700453,0.15752168561016314,0.020217781558998,0.9819725683766002,0.011789150779411813,0.0012007920579557704,0.0070296917515290285,0.10278082510861489,0.05771014362200578,0.004012826683570031,0.6727171097261587,0.004033572295330246,0.0003971733323020082,0.003092050812536439,0.09180776650644344,0.049830409181952966,0.003569749362008084,0.46589261900472123,0.0025582583917489517,0.0005956608127026402,0.0025028890033425523,0.050048016625715425,0.02765900120835584,0.0019782666939780367,0.2986891061795074,0.0015169440014551551,0.00030798197937856667,0.00202592785155454,0.06754257404518196,0.03894092120761254,0.001445185446455699,0.48427532715293753,0.002110422434371713,0.00024333068899951837,0.0021049709446297597,0.044101112349505235,0.025861572185855632,0.0009938768771014538,0.3144113746254987,0.0014151047494545311,0.00016013832816178417,0.0014380595175818532,0.35578121966253384,0.21470574516913615,0.03019155361596305,0.1981255466347733,0.0146263739727909,0.0009787585645734433,0.00887908391102209,1.17707721531413,0.6827103396647985,0.07121611790707123,4.317026787931148,0.0557290171774677,0.005385429206660801,0.038274407453022165
H-677,High,0.01563999890045025,0.009518707243384654,0.0010029472396632408,0.11774314714845593,0.003552320336856148,0.00019495698588722836,0.0014851871959024225,0.04012687570064736,0.025035713266481872,0.002982449723234806,0.29572199840664504,0.008321150480482133,0.0005074840721109071,0.0039693332103455,0.11961924149947094,0.07218601555627678,0.00503201245402055,0.4917389852438146,0.006007719451242976,0.0008075253085496626,0.005722944817820717,0.28703203642714625,0.16407727706284198,0.020008752276563013,1.0330080318205743,0.011792596736700554,0.0012017439485064569,0.007031554195440901,0.09917018262541524,0.057695971747446416,0.003970593213986245,0.6658232613140354,0.004037281361068035,0.00039382506870546893,0.003127598026453442,0.09111478833328004,0.04986532242104619,0.003543537096961295,0.4570041493525135,0.0025516947415458124,0.0005993399348455395,0.0024962159898922497,0.049655502592092726,0.028194073850741033,0.002047349445385573,0.2970924406038213,0.0015092047238161371,0.00029885049003118433,0.0019718395973237312,0.06971986472289805,0.038993582568172536,0.0014809080755511612,0.4723881070982881,0.002078781076358861,0.00024571521434688294,0.002048496264507285,0.0451589563092427,0.025883501541038648,0.001009366223164078,0.31510482906109066,0.0014030937748005896,0.00016214317009907657,0.001439203884541951,0.35247921738965354,0.21638936349532895,0.029933366844811994,0.19846627080711238,0.015191265320402903,0.0010048027714645747,0.009100816762582833,1.1680304731104856,0.6856558420215818,0.07033168686664434,4.3342023829638405,0.05648212875546723,0.0053568347636917205,0.03812759521132269
H-678,High,0.015279635984625273,0.00973737312147702,0.0009960332808871617,0.1195012505493505,0.0034799227516620294,0.0001955123790429774,0.001474018002302229,0.04108285488731496,0.02485489136607641,0.003009657107959907,0.301707583897315,0.00827605384119818,0.0004998622773099294,0.004016103563688795,0.11706715052647103,0.07068134757297735,0.004954968677330223,0.492377747939066,0.005840081657342718,0.0008126518734332278,0.005647205266588755,0.2791899599098527,0.16178967659654597,0.020135523211473477,1.0136178903927706,0.012170241714990789,0.0012073019261160355,0.006878676075020176,0.10032310231652944,0.05694994242424428,0.003967713322451275,0.6528830102767321,0.003933946735587954,0.00041043729098680246,0.0030662089894070953,0.08802470175628545,0.0507709086609251,0.0035096974041088813,0.4484643111638049,0.0026025615386849775,0.0005967106849266218,0.0025709681831082103,0.04962486767489957,0.027866293686052836,0.001999521572398001,0.30803900602465134,0.0014943485888193066,0.00030237739391195177,0.0020661757898699632,0.06748048125565846,0.03967958018473146,0.0014494412738188232,0.46504945101960476,0.002066207451189983,0.00024345650563804635,0.002057677767460038,0.045345330999288815,0.02542676051848307,0.0010094410040598948,0.321188173131537,0.0013718382454079331,0.00015886134517247103,0.0013937398724361216,0.3510540968944726,0.21506317074810632,0.030692053854756943,0.19463031330049957,0.014548980109222434,0.000994150441563287,0.009081660913302274,1.1690696286137257,0.6839461651986515,0.07049141490508995,4.310291127696757,0.05635069318808404,0.005356795490726996,0.03803972946252184
H-679,High,0.015469560012318376,0.009800159788256064,0.0009869421589799826,0.11614991084942361,0.003552065270697743,0.00020183690182243929,0.00146464540875168,0.04011199619787505,0.02454933706349735,0.003018286392555932,0.29596159018391827,0.008566649682451931,0.0005157071698458756,0.00402291860135167,0.11951053151531736,0.07253977410793606,0.005027456623543269,0.489330896816269,0.006065101704643195,0.0008087965571917397,0.00555953737733434,0.28758036431101613,0.16162083301536376,0.020295710020682558,1.014551944444364,0.011912038309175081,0.0011969481384825416,0.007030593629284395,0.09937194807017019,0.05915026638967716,0.003960646682633152,0.6553308183709126,0.00394406622405836,0.00040007090955362375,0.0030636893329627473,0.09214420757773562,0.048760031251721035,0.0035123068179805953,0.4367436016497497,0.002525018300877237,0.0005976219125158083,0.002513062280547041,0.05125665626534087,0.028018520773312777,0.0020545679245503583,0.30114090185273074,0.0014895846086554194,0.0003015975551954059,0.0020130555018022197,0.06771881126720054,0.03889766818651171,0.0014628483762247398,0.4869137855929758,0.0021271151676054262,0.00023532723377137324,0.0020971622772994808,0.04456436180960973,0.026280551606209228,0.0010063242555752516,0.3256902882500414,0.0013962564478830217,0.00016323134970043114,0.0014599374151057184,0.35445403325536756,0.22133133309966005,0.029760214940829074,0.19915118729362666,0.014883610850957156,0.0010091911229598255,0.009030922835405695,1.168413006933395,0.6854525057607063,0.07171262763229708,4.3399023019432725,0.05640625835548981,0.0053796176653823505,0.038115077941638
H-680,High,0.015038939079932012,0.00929770534549643,0.000998607007696951,0.1190363837454236,0.0035545562098637067,0.00020380065375259405,0.0014439525866377862,0.04162351567384869,0.024966259127460325,0.002987991123599025,0.2965543338410245,0.008533494304296632,0.0004983417482192502,0.004108889796229117,0.11829049418994528,0.0717097710428656,0.005177658568344286,0.49583390987962306,0.005859763116802525,0.0008041365273210451,0.005560243547694491,0.28205995711950105,0.1584417582764047,0.020429125696278576,1.003503226796981,0.012165148007570578,0.0011625428676707574,0.0070674495837270025,0.09900365926280966,0.05888246510731306,0.003973749981102561,0.6359517420843327,0.003968477558776184,0.0004132632595569267,0.003079883818056793,0.08994705111506585,0.0492309901767191,0.0035461817365756722,0.4584141603934549,0.002533263884982416,0.0005831759522129619,0.002508893272708805,0.04972269838410989,0.028326528809223567,0.0019814967615793423,0.30148073206884746,0.0015425541217018682,0.0003103401875184081,0.0020202229488865396,0.06919060918080269,0.039032469125313156,0.0014565232160129416,0.4878783475001704,0.0020665365676978548,0.00024374533742152642,0.0020547023534873976,0.04458576122122517,0.02558049123755779,0.0009939900100731157,0.32551228843122976,0.001423841337692079,0.00015845917085667753,0.001427200903865705,0.3522872983781015,0.2203107286835265,0.029925534585972174,0.19790201389762357,0.014663170968877079,0.0009832069604815033,0.008963536938655632,1.1573365234203112,0.6960674509537539,0.07165943763420686,4.322439285965695,0.05622554709263242,0.005402953678815467,0.03812957208569573
H-681,High,0.01505634953277398,0.009593146562731174,0.001010550013372958,0.11708988077847256,0.0034305783208816317,0.00019403048234854908,0.001475227582455597,0.04004220719495928,0.02480920457519818,0.0029578571759892518,0.302536268553607,0.008269000827850414,0.0005061415371155712,0.0040868297738002385,0.12126022349885497,0.0723469373785475,0.0050224030120786705,0.4939532507597558,0.005967076017381729,0.0008117913274284642,0.00560169893782761,0.28945865461490206,0.15844035988080984,0.020281001464638487,1.000154492559864,0.012212770328852639,0.0011873763940728642,0.006954173876544065,0.10296176529975641,0.058938218683139684,0.003886479158684549,0.6560873647193524,0.003967745649901155,0.00040248426937606604,0.0030474040482115984,0.09074109054016052,0.04911946907292533,0.003416836329534626,0.4611978071242043,0.002498947314136664,0.000593275188668601,0.00250612929051721,0.049973786913126664,0.02849327661962823,0.0019564997337292896,0.2945801739244137,0.0014886882833544818,0.0002997260476242532,0.0019719616589087214,0.06815148572220231,0.038592111106563534,0.0014499759957904697,0.48436436250817155,0.002084016378600075,0.000242984257384199,0.001992314993363498,0.04385557528278188,0.026356541149162048,0.0009941055284266264,0.32290075996697293,0.0013837092689804144,0.00016084336441900504,0.0013926734625495922,0.363081370650005,0.22058072812687396,0.029900022348008367,0.19655882680164422,0.01500030144533685,0.0010142484914963518,0.008935848998342735,1.1726161699438316,0.690535157715853,0.07117634599091544,4.329867832591852,0.05676250266837271,0.0054058548200951505,0.0381694028909756
H-682,High,0.014976883116106923,0.009627648701714281,0.000993670030886023,0.11932261817129995,0.0035729412396917873,0.0002024859692453857,0.0014558074188766733,0.03947256812532213,0.026028216414387833,0.0030410490050296105,0.30231613905529414,0.008287815249308914,0.0005066487328936215,0.003939486072959814,0.12022658758508038,0.07273667118121714,0.005071251699486449,0.5106933588037366,0.005975961095886554,0.0007996850564338122,0.005381342107038757,0.29121393817967955,0.15859814371675257,0.01993098302988568,0.9786294669273904,0.01200534409901542,0.0011797820405375292,0.007187199017323347,0.10053404366699215,0.05794230139040291,0.00394489455245545,0.6636025418797915,0.0038666718534248064,0.0003985692666227007,0.00302854150131275,0.0905491726677075,0.049946042666481935,0.0035528990382790587,0.4552871357472355,0.0025454330458406257,0.0005994995683322921,0.002561282111384237,0.050189578443284866,0.02838068650598974,0.0020447556957506694,0.30382999604849026,0.001490930059622094,0.00029734610236171127,0.002017060477047696,0.0692143946162213,0.03993511528332118,0.0014373978779480931,0.49095326032156583,0.002113571043170472,0.00023343042788354424,0.0020605011117672163,0.04407216226439226,0.025701045753078477,0.0010322833750445062,0.3256545693649081,0.0014032907714019403,0.0001626118656420015,0.0014568612529626376,0.35355228903701524,0.21620145055342888,0.030935770542476197,0.20253229844184553,0.014899801399902718,0.0009938276402534155,0.00913921533831037,1.1545593166683779,0.6901663428071689,0.07023252785426343,4.310238203518187,0.05656134054922293,0.005329284059092299,0.03825762313395314
H-683,High,0.01494192206560445,0.009553731718720206,0.0009861449706370232,0.11968998317329486,0.003491859473672564,0.00020117475852589263,0.0014851608396610919,0.040024702437070236,0.025078367635273175,0.00300716391983229,0.2982423506661424,0.008177856842221816,0.0005031418409670945,0.003954997212196238,0.12065915855896829,0.07054848274391229,0.004974083488174199,0.4972798925364319,0.006051765795598078,0.0008013487357280077,0.0055286441393975075,0.2855918506275022,0.16114209694624815,0.020042698406917876,1.0364989611004352,0.012002596709833724,0.0012212859703728033,0.007091784018699747,0.10092142020044718,0.05816958837062966,0.004025422422607743,0.6462604893684858,0.00399581156894926,0.00039910454900635097,0.003092299837061985,0.08902325661935552,0.05146215825306347,0.0034884381980994513,0.4475958442638495,0.002507383081809162,0.0005887665228648655,0.0025650186192978388,0.0491903801981692,0.028280028806936162,0.002051584781121044,0.3139374196398796,0.001497028303986606,0.00030128241717494687,0.001979210456733923,0.06713594747703569,0.04033719139950973,0.0015025486163583433,0.4875369048496626,0.0021145635038726665,0.00024291386829061653,0.00216902854857285,0.04400865668250265,0.026251703503463404,0.0009939577963268852,0.3108315445348178,0.0014025950794494192,0.00016015497782392347,0.0013983869306657519,0.3511533462846951,0.2205285143814581,0.0304321383248852,0.20591942900607868,0.01497473751194379,0.0010078199569758146,0.008954993732697007,1.1555104476221383,0.6826844846486765,0.0709698348544192,4.332696793736287,0.056356980481341974,0.0053684352826893315,0.03765786459040832
H-684,High,0.015029710505575085,0.009661963875878147,0.0009954899563967157,0.12113312862413193,0.0034366843785406933,0.0002037958768587777,0.0015002756734299933,0.04108387902687858,0.025252052315486058,0.002967497747752906,0.3040593251166979,0.008652734150269036,0.000504413056429435,0.003980966658456671,0.12272506741800243,0.07019782823464399,0.004965943668505159,0.5062812438805154,0.005844306947685004,0.0008167830730068772,0.005356016330400089,0.28663627097404,0.16151301272135146,0.01959254981382471,1.0074341699086027,0.011810885605261695,0.0011700319225085628,0.007034831052512249,0.103142249639975,0.059019289891121554,0.0038882993870766906,0.6604587025085725,0.003909486883588406,0.00040748892338646816,0.002973816022898126,0.09096827260043894,0.04953023595748966,0.003410747315464277,0.4555706616362117,0.002519218442494124,0.0006034894411995736,0.0024757259767652882,0.05094989568761162,0.029124548742977555,0.001977323069266241,0.2976409437941352,0.0015382021558888166,0.00030254680463108686,0.0019939761032016765,0.06780723239530523,0.03898292156040304,0.00147586802521903,0.47689311576220217,0.0021001413972520683,0.00024153784985523637,0.002144544834908167,0.04458130788654037,0.02574548001420433,0.0010234378973928476,0.32577613131129934,0.0013824423258107068,0.00016045747277531366,0.001399256261903624,0.35235383374661605,0.22149217039539865,0.03115279366981971,0.20008612836489278,0.014589018393270241,0.0009945513446935042,0.008915721963128597,1.1615147865922413,0.6907448266656189,0.07060363143297338,4.304569767889497,0.05563216985978899,0.005350675183645785,0.0384521638983115
H-685,High,0.01514560951618929,0.009968705638351701,0.0010083166330538016,0.12090342574955713,0.003564339908213904,0.00020002048368205098,0.0014894264958169882,0.039931537247200465,0.02490395848618885,0.003032418446482281,0.3051246576788081,0.008376214999435356,0.0005026873567112581,0.004029103542997415,0.11959121397555024,0.07126739644205751,0.0048925526010811845,0.48880204007055555,0.005913565588604297,0.0008102228353751889,0.005511499446904657,0.2787123827623421,0.1592650688823344,0.019552920492675527,0.9976319413738773,0.01233246169796142,0.001215152431343349,0.007220905021598264,0.10115365731322741,0.05781304804513717,0.0039556744729491,0.6523825007125349,0.00393718563510076,0.00040020055327087906,0.003029999853786145,0.08880158369019885,0.04974580524745629,0.0034985193746757365,0.45199949336339157,0.0025696880571574937,0.0005824307843819154,0.0024594505139338848,0.04871460175618673,0.027402172270934156,0.002087984188817688,0.3093517436414021,0.0014891868680424836,0.00029915624652908937,0.001995921296636292,0.06695615977191592,0.03992344540222915,0.0014927328304980393,0.47146705835934855,0.0020958998573866183,0.0002476861159883867,0.002108696619463088,0.045416104412329086,0.026171783830820153,0.0010164554203077763,0.3153257392797808,0.0014204982000811074,0.00015779561666881317,0.0014354535751101964,0.35383163701808434,0.21383268759514948,0.030234241182757766,0.2040832106498804,0.014712614603741321,0.001025118695400209,0.009086509754949856,1.1812426201387642,0.6859542147301957,0.07128435771816145,4.331602172642135,0.056365333552723246,0.005388359841956368,0.03803938770654546
H-686,High,0.015107763608787652,0.009918382136438468,0.0009559378488546008,0.12173249506011397,0.0036361712070523376,0.0001969821160586717,0.001470320688360883,0.04030695810562286,0.025114592589031887,0.0030436957447282573,0.3033390560410948,0.008511129476685156,0.0005239215813445647,0.0039034472453906726,0.12137407839771344,0.07350584699427105,0.004911661933715256,0.4912219987079873,0.005985343948287796,0.0007937744093985868,0.005463005593525336,0.28367512382703725,0.1577147712505536,0.01986934904081437,0.9931297532768572,0.011895767107861993,0.001197961335955213,0.007024087737008883,0.1007528504152469,0.05850053399478283,0.003980534950268722,0.6499361786533449,0.003935054655990917,0.00040265713284715537,0.0031089860484988974,0.0907951447973098,0.04872497859953326,0.003408324858169801,0.4516664061088414,0.0024807438710318036,0.0005847843321807656,0.002424825941586525,0.0502834109688581,0.027576158429385798,0.001968131385086454,0.29652460399425007,0.0014871273486608268,0.0002997817665368077,0.0019730864054950865,0.06850965893605374,0.03938522799909072,0.0014910580261328083,0.4745381315389391,0.0021277184909415897,0.00024059598169648395,0.002108432084490506,0.044971183698192,0.02534902997996155,0.0010064057721304997,0.3171963066830548,0.0013842675072110763,0.00016161456365377117,0.0014322885765141818,0.3600168641954626,0.22008990805419584,0.030063978972169888,0.20363191792829127,0.014586623923597265,0.001021500618159901,0.009005633031150028,1.1623745983821205,0.6847304445284593,0.07115827705363813,4.312965504373167,0.05616889131674896,0.005398810744843703,0.03811029836676563
H-687,High,0.0149510590015497,0.009623833746042417,0.0010047168371793273,0.11686217173275,0.0034770490348373195,0.0001955723904844037,0.0015120171386368798,0.04043178904108381,0.0249751787677985,0.0029749348942564725,0.29745528492704265,0.008566105681288287,0.0004982550843945158,0.004081473342025452,0.11181922617039829,0.0728295439447803,0.005057246463689513,0.49615803816551207,0.005984403215813052,0.0007986624010574116,0.0055961071527718675,0.2897669564427166,0.15729403799234576,0.020268509447460076,1.0085402075974361,0.011773147285033762,0.0012081942469320413,0.006976553108631205,0.1006947088444677,0.058698224994396135,0.004035519239944408,0.6400715295699829,0.0039888790602341665,0.00039440457651453246,0.002989814319919516,0.0907910507182551,0.05116574989271126,0.003453604492505025,0.44769233736553377,0.0025076936239204176,0.0005907500424867298,0.0024800031058527265,0.051074559481350826,0.028622729368631927,0.0020752808115455947,0.2993573630905834,0.0015129517599196895,0.0002961357268449021,0.0019950040903963565,0.06688251719612501,0.03941948651423377,0.0014838211298925674,0.46233873872641895,0.0021161495212635223,0.00024072575453818178,0.002135821420048239,0.044127160154336445,0.02611154203973666,0.0010105770756504062,0.3304565242856661,0.0013648688275563932,0.00016242075311363684,0.0014161774057670088,0.35595495836989116,0.21985641636208467,0.030383208050237594,0.20025780215156,0.014905546095600089,0.0009907909633856003,0.008991505164939734,1.1636577424935914,0.6807879285530667,0.07141494436638125,4.329262280717714,0.056012015957394544,0.005388336707383365,0.03827627857843532
H-688,High,0.015119957851642284,0.009744121576978803,0.0010144814120178465,0.120438214162384,0.0035348251593118607,0.00019858445218112284,0.0015017243693338127,0.03952091315209649,0.024862099069361654,0.0029806648030646396,0.3067453786986174,0.008237015511394009,0.000502240580467225,0.003983961791959432,0.11712758532199227,0.07081850823368749,0.005081599883787983,0.5006915883684337,0.005930902568976616,0.0008027518928122113,0.005470168400144554,0.2756501302378131,0.1604380714427679,0.019697158910616432,0.9726270884509028,0.011866648335977115,0.0012017027387875511,0.007067371210488791,0.10040095103054134,0.058678422520838436,0.003915804726031371,0.656751121069689,0.004035478150083894,0.000394212912128275,0.00298869543870445,0.09218694987395282,0.0493166726486484,0.00350255150696392,0.4550950095311228,0.0025460809138818713,0.0005920722197797028,0.002484225485048796,0.051920426746093186,0.02784772794294432,0.0020146915818525313,0.2972572098148422,0.0015006840720558628,0.00030590233641586,0.001999451123108919,0.06659927933861161,0.03928128523663545,0.001547337324040659,0.4586567788746779,0.0021461447394914984,0.00023383914475749495,0.0020730727367520244,0.044337336521268915,0.02601629545858817,0.0010238377613631634,0.31274000837652516,0.0014175474380700357,0.00016043194110839352,0.001413230454093738,0.3538856407975542,0.2125321222150078,0.030715812445264598,0.1952568112215674,0.014697277893122862,0.0010138885010278296,0.00886689999427868,1.1586631249664332,0.6941213895705369,0.07108674002803818,4.334174905764142,0.05615046567317333,0.005378440137114008,0.0383099840976138
H-689,High,0.015125530339579585,0.009616514093074487,0.000998375081218246,0.1177419917711383,0.003561644976388875,0.00020464072482510908,0.0014586261542474648,0.03924453889168711,0.025478966592004784,0.0030434006310498776,0.29830654707120297,0.00846175929097295,0.000502856989696499,0.0039572078957026136,0.12009933496100143,0.07172680172753186,0.0050244124968572106,0.5029363612286042,0.005844346160958467,0.0008194525463366555,0.005516432740121356,0.28593463099524274,0.15633774082675722,0.020084801040250844,0.9834136403975071,0.01214019345617832,0.0011899635325820065,0.006945614590476087,0.10094879329527885,0.05712890616945914,0.003917708898179141,0.6554571381612474,0.003945340045372014,0.0004089153683478004,0.0030130476170507313,0.08953062244860502,0.05039759146286649,0.0034748618337010393,0.4552154114893725,0.0025464962874880846,0.0006144943155684428,0.002511971737237353,0.05090858037315938,0.028703962462916205,0.0019466985084253664,0.2920958248351137,0.0015055679701341885,0.0002990632097507991,0.00201644551150901,0.06668872758191428,0.04037827176453178,0.0014884251781166443,0.485619586586185,0.0021238514103063583,0.00024351622872476758,0.0021222705340082576,0.04379338822693808,0.02649160981232204,0.00102399870497223,0.3214855039763237,0.0014083450563930776,0.0001572400794741142,0.0014198117913061827,0.3608157100533474,0.22157018344320392,0.029985306584411717,0.1953859049563057,0.014717341612593296,0.0009849714111533688,0.009368086071457147,1.1648137145175805,0.6906189594729171,0.06998758350188508,4.325672852085474,0.05593128407118595,0.0054286967120379895,0.03826779150874177
H-690,High,0.014564394543959296,0.00980128750550588,0.0009822639943830513,0.12065231019022647,0.003492182988531573,0.0001983530517501425,0.0014819267976671005,0.03983645503240955,0.02486306509452482,0.003031550938633361,0.30180451007814546,0.008109667696331552,0.0005090902100927452,0.004080652340531744,0.11992789247499211,0.07261870710605518,0.0049854100203991485,0.48869658964013724,0.005956938102077132,0.0008184992171957672,0.005535932352240595,0.29089342729966583,0.16338566727806547,0.019925220061581712,0.9996683306650245,0.011996321566523407,0.0011868861533609366,0.006949378305133445,0.1013524812599636,0.05872011035331529,0.0038593794712208523,0.6702262177275723,0.003955921635700011,0.0003988329502535933,0.003037169410951219,0.08880550971648182,0.049439317584912656,0.0034689689022143525,0.4562362212755497,0.0025189369743377084,0.0006000005398860403,0.0024616598180047565,0.05042967242717505,0.027591004999655888,0.002037124420806004,0.30400959337483663,0.0014592910680089677,0.00030421032959046545,0.0019414722018086215,0.06634028927057922,0.03976173821010458,0.0014670783671390413,0.49025352378931847,0.002116414286853359,0.00023692520018997297,0.0020819569690720785,0.04530532102483031,0.025795662294288688,0.0009775254048070587,0.31599032234130464,0.001399977425139123,0.00015818744947856383,0.0014561559427199347,0.3511179087321416,0.21796477435770406,0.02973810854463936,0.20249109319107028,0.014766448648826546,0.0010106141816303372,0.009220509133564527,1.1655073437653998,0.6885776081204781,0.07045507154733441,4.3006983786669934,0.05580952341899968,0.005396272603345812,0.038621190041304994
H-691,High,0.015185722536745647,0.009366143095264694,0.0009935859887346189,0.1189170773684726,0.003571548510184163,0.00019885701678900122,0.001465081866917254,0.03926878023948735,0.025010345069156028,0.0030055515191884,0.3044930946055064,0.008246782735362574,0.0004980712772464658,0.004088084775842377,0.12069637011653862,0.07298473091519839,0.0048500650184867215,0.4901335085922489,0.005961240040228183,0.0008057203752861534,0.005460425988906594,0.2860055970527025,0.15957970305877692,0.02006299430111537,1.0019514493221966,0.011930115418867517,0.0012013025489977537,0.007066565442176423,0.09902488805752661,0.05796805661462746,0.003947974582743984,0.6456295810770319,0.003982041459599784,0.00039781605808844177,0.00301502598530283,0.09152235899372645,0.050276483275029316,0.003562444220780411,0.4526780711153821,0.0025175934097845824,0.0006014097350109604,0.002434477212539841,0.04946147395073103,0.028373494049837526,0.0020148444654935365,0.297494253863223,0.0015016578420324834,0.00029849558779783793,0.002040589279490127,0.06857943208990075,0.03866322118975966,0.0014525307843260551,0.4924127379957588,0.002085228804249698,0.0002425519881447136,0.0020767318674796433,0.04397404515864938,0.025846531445912355,0.0010105217013231978,0.32137246582956197,0.0013693639258240474,0.00015819733862409237,0.0013853054698609764,0.3538214591557588,0.22172608710143582,0.030176488846829178,0.19514499153562603,0.014924696269249747,0.0009954970580379242,0.009232692973417488,1.161356865952141,0.6846840703574991,0.07082295049285443,4.344148489424014,0.05590829078315393,0.005365820527953209,0.038068420851586876
H-692,High,0.01523309979620633,0.00980973155721037,0.0010033636686024119,0.11831940947334925,0.0035485935102424902,0.00020418768863341913,0.0014916093263471404,0.04012689013651645,0.025616715462680052,0.003057501447932857,0.30159190250416446,0.008537314286849552,0.0005068071965414194,0.003970725192040051,0.12187774637375685,0.07373116586753657,0.005105019385177904,0.500299202819426,0.00602418543533601,0.0008018602398248955,0.0056035648878154844,0.2759148247790752,0.15856208295317017,0.019204331805319833,1.0136731522373539,0.012282125483147997,0.0012197730581171898,0.007014340825866481,0.10090277305080461,0.05787586363576987,0.004077294293449846,0.6563218441359718,0.004096978367978642,0.00040674706246577957,0.0030561236055278904,0.08913164459441665,0.049054250284669115,0.003515707165730207,0.4568529502042899,0.0024956699769542695,0.0006064605392988756,0.0025137835031396718,0.05052887326409624,0.028933649051536257,0.0019805369292867146,0.28932917069014574,0.0014881772521139992,0.00030776757098287553,0.0020099049305366706,0.0673281815056784,0.0389879379044953,0.001480505941317097,0.47351228175874627,0.002079417945609735,0.00024282639058486417,0.002191639796466163,0.043753427201566136,0.025774232324472603,0.0009958357164933397,0.327726189538527,0.0014117195322573652,0.00015933007585201622,0.0013883716653483203,0.3613618722980941,0.22020571679186654,0.030204218967637055,0.1928396339999932,0.015041410996422842,0.0010004918318831978,0.009074358626180931,1.1635326486824817,0.6914644827933527,0.06986770258999093,4.307160559812369,0.05691441281847711,0.005355659957000806,0.03797113809895451
